date,closing_price,prev_price_diff,opening_price,high_price,low_price,volume,company_name
2006.03.22,"614,000","21,000","625,000","627,000","609,000","607,895",삼성전자
2006.03.21,"635,000","3,000","638,000","640,000","630,000","235,018",삼성전자
2006.03.20,"638,000","1,000","639,000","640,000","628,000","199,012",삼성전자
2006.03.17,"637,000","5,000","629,000","640,000","622,000","271,822",삼성전자
2006.03.16,"632,000","3,000","637,000","641,000","631,000","285,743",삼성전자
2006.03.15,"629,000","5,000","629,000","637,000","628,000","393,212",삼성전자
2006.03.14,"624,000","8,000","628,000","632,000","619,000","366,887",삼성전자
2006.03.13,"632,000","12,000","629,000","632,000","624,000","385,826",삼성전자
2006.03.10,"620,000","5,000","614,000","632,000","614,000","617,916",삼성전자
2006.03.09,"615,000","8,000","616,000","629,000","611,000","782,188",삼성전자
2006.03.08,"623,000","6,000","615,000","626,000","608,000","987,621",삼성전자
2006.03.07,"629,000","29,000","650,000","652,000","627,000","833,034",삼성전자
2006.03.06,"658,000","6,000","656,000","658,000","649,000","479,364",삼성전자
2006.03.03,"652,000","34,000","682,000","684,000","650,000","765,966",삼성전자
2006.03.02,"686,000","1,000","696,000","700,000","684,000","307,133",삼성전자
2006.02.28,"687,000","4,000","694,000","698,000","683,000","267,304",삼성전자
2006.02.27,"691,000","10,000","678,000","691,000","677,000","245,877",삼성전자
2006.02.24,"681,000",0,"678,000","682,000","675,000","282,337",삼성전자
2006.02.23,"681,000","11,000","671,000","684,000","671,000","332,151",삼성전자
2006.02.22,"670,000","2,000","669,000","679,000","663,000","499,074",삼성전자
2006.02.21,"672,000","11,000","682,000","683,000","670,000","358,335",삼성전자
2006.02.20,"683,000","10,000","668,000","684,000","667,000","362,991",삼성전자
2006.02.17,"673,000","17,000","661,000","674,000","660,000","443,189",삼성전자
2006.02.16,"656,000","2,000","651,000","657,000","646,000","497,309",삼성전자
2006.02.15,"654,000","19,000","678,000","678,000","654,000","676,967",삼성전자
2006.02.14,"673,000","5,000","670,000","677,000","663,000","543,456",삼성전자
2006.02.13,"678,000","9,000","686,000","687,000","668,000","488,896",삼성전자
2006.02.10,"687,000","4,000","692,000","696,000","679,000","451,657",삼성전자
2006.02.09,"691,000","1,000","696,000","697,000","687,000","385,790",삼성전자
2006.02.08,"690,000","16,000","700,000","709,000","685,000","401,348",삼성전자
2006.02.07,"706,000",0,"709,000","730,000","706,000","349,104",삼성전자
2006.02.06,"706,000","2,000","700,000","706,000","693,000","430,411",삼성전자
2006.02.03,"704,000","21,000","718,000","718,000","702,000","444,154",삼성전자
2006.02.02,"725,000","5,000","738,000","739,000","720,000","406,240",삼성전자
2006.02.01,"730,000","10,000","735,000","743,000","723,000","442,082",삼성전자
2006.01.31,"740,000","20,000","723,000","741,000","719,000","460,173",삼성전자
2006.01.27,"720,000","4,000","720,000","724,000","713,000","338,278",삼성전자
2006.01.26,"716,000","2,000","714,000","718,000","705,000","392,954",삼성전자
2006.01.25,"714,000","16,000","709,000","720,000","705,000","587,614",삼성전자
2006.01.24,"698,000","13,000","683,000","700,000","680,000","594,140",삼성전자
2006.01.23,"685,000","2,000","677,000","695,000","671,000","552,960",삼성전자
2006.01.20,"687,000","2,000","702,000","708,000","685,000","461,590",삼성전자
2006.01.19,"689,000","9,000","682,000","695,000","680,000","409,902",삼성전자
2006.01.18,"680,000","17,000","685,000","689,000","673,000","621,662",삼성전자
2006.01.17,"697,000","9,000","707,000","721,000","697,000","436,666",삼성전자
2006.01.16,"706,000","12,000","700,000","707,000","696,000","403,367",삼성전자
2006.01.13,"694,000","10,000","677,000","694,000","668,000","490,124",삼성전자
2006.01.12,"684,000","1,000","684,000","692,000","681,000","405,859",삼성전자
2006.01.11,"683,000","15,000","693,000","698,000","679,000","356,985",삼성전자
2006.01.10,"698,000","10,000","695,000","701,000","688,000","485,875",삼성전자
2006.01.09,"688,000","1,000","695,000","697,000","683,000","325,507",삼성전자
2006.01.06,"687,000","8,000","685,000","688,000","679,000","353,915",삼성전자
2006.01.05,"679,000","20,000","695,000","695,000","671,000","710,373",삼성전자
2006.01.04,"699,000","34,000","675,000","700,000","673,000","785,812",삼성전자
2006.01.03,"665,000","6,000","660,000","666,000","656,000","358,018",삼성전자
2006.01.02,"659,000",0,"664,000","668,000","656,000","419,111",삼성전자
2005.12.29,"659,000","2,000","660,000","670,000","657,000","420,541",삼성전자
2005.12.28,"661,000","1,000","658,000","663,000","655,000","430,162",삼성전자
2005.12.27,"662,000","8,000","659,000","664,000","648,000","361,357",삼성전자
2005.12.26,"654,000","9,000","650,000","663,000","649,000","356,642",삼성전자
2005.12.23,"645,000","11,000","642,000","652,000","636,000","576,358",삼성전자
2005.12.22,"634,000","6,000","635,000","647,000","631,000","561,916",삼성전자
2005.12.21,"628,000","16,000","614,000","635,000","614,000","507,287",삼성전자
2005.12.20,"612,000","4,000","603,000","614,000","602,000","343,970",삼성전자
2005.12.19,"608,000","6,000","607,000","614,000","602,000","363,354",삼성전자
2005.12.16,"602,000","7,000","606,000","606,000","593,000","594,153",삼성전자
2005.12.15,"609,000",0,"609,000","616,000","601,000","374,817",삼성전자
2005.12.14,"609,000","9,000","622,000","627,000","608,000","534,330",삼성전자
2005.12.13,"618,000",0,"621,000","623,000","613,000","360,761",삼성전자
2005.12.12,"618,000","4,000","622,000","628,000","617,000","371,779",삼성전자
2005.12.09,"622,000","11,000","628,000","631,000","613,000","465,264",삼성전자
2005.12.08,"633,000","8,000","635,000","640,000","626,000","538,546",삼성전자
2005.12.07,"641,000","11,000","630,000","645,000","624,000","530,716",삼성전자
2005.12.06,"630,000","8,000","619,000","631,000","617,000","423,633",삼성전자
2005.12.05,"622,000","5,000","622,000","625,000","618,000","251,823",삼성전자
2005.12.02,"617,000","11,000","620,000","623,000","614,000","392,830",삼성전자
2005.12.01,"606,000","8,000","596,000","608,000","595,000","406,300",삼성전자
2005.11.30,"598,000","4,000","593,000","604,000","593,000","358,182",삼성전자
2005.11.29,"594,000","7,000","598,000","602,000","588,000","350,219",삼성전자
2005.11.28,"601,000","1,000","600,000","603,000","596,000","188,687",삼성전자
2005.11.25,"600,000","8,000","608,000","611,000","596,000","315,126",삼성전자
2005.11.24,"608,000","1,000","618,000","618,000","605,000","310,103",삼성전자
2005.11.23,"607,000","17,000","600,000","613,000","599,000","864,854",삼성전자
2005.11.22,"590,000","31,000","611,000","612,000","587,000","912,923",삼성전자
2005.11.21,"621,000","6,000","632,000","632,000","612,000","481,865",삼성전자
2005.11.18,"627,000","3,000","625,000","630,000","619,000","291,995",삼성전자
2005.11.17,"624,000","6,000","627,000","628,000","619,000","250,852",삼성전자
2005.11.16,"630,000","9,000","616,000","630,000","616,000","280,777",삼성전자
2005.11.15,"621,000","5,000","626,000","629,000","611,000","281,923",삼성전자
2005.11.14,"626,000","8,000","621,000","629,000","616,000","443,395",삼성전자
2005.11.11,"618,000","13,000","617,000","624,000","614,000","590,875",삼성전자
2005.11.10,"605,000","4,000","601,000","607,000","599,000","377,342",삼성전자
2005.11.09,"601,000","2,000","601,000","607,000","596,000","358,627",삼성전자
2005.11.08,"603,000","3,000","600,000","603,000","597,000","294,792",삼성전자
2005.11.07,"600,000","1,000","602,000","603,000","591,000","259,275",삼성전자
2005.11.04,"599,000","12,000","597,000","600,000","593,000","496,143",삼성전자
2005.11.03,"587,000","12,000","588,000","592,000","585,000","471,441",삼성전자
2005.11.02,"575,000","11,000","564,000","580,000","564,000","314,320",삼성전자
2005.11.01,"564,000","12,000","560,000","568,000","559,000","615,171",삼성전자
2005.10.31,"552,000","6,000","549,000","555,000","548,000","391,918",삼성전자
2005.10.28,"546,000","12,000","549,000","551,000","545,000","438,963",삼성전자
2005.10.27,"558,000","5,000","563,000","568,000","556,000","387,209",삼성전자
2005.10.26,"563,000","2,000","562,000","566,000","559,000","315,372",삼성전자
2005.10.25,"565,000","2,000","572,000","578,000","564,000","370,469",삼성전자
2005.10.24,"567,000","3,000","566,000","571,000","561,000","342,068",삼성전자
2005.10.21,"564,000","8,000","550,000","566,000","549,000","438,004",삼성전자
2005.10.20,"556,000","6,000","560,000","561,000","552,000","359,267",삼성전자
2005.10.19,"550,000","15,000","560,000","561,000","550,000","374,710",삼성전자
2005.10.18,"565,000","2,000","564,000","569,000","563,000","356,791",삼성전자
2005.10.17,"563,000","1,000","560,000","569,000","560,000","350,592",삼성전자
2005.10.14,"562,000",0,"565,000","572,000","560,000","628,182",삼성전자
2005.10.13,"562,000","16,000","571,000","574,000","558,000","723,035",삼성전자
2005.10.12,"578,000","21,000","593,000","594,000","577,000","571,620",삼성전자
2005.10.11,"599,000","6,000","588,000","599,000","587,000","215,077",삼성전자
2005.10.10,"593,000","12,000","584,000","597,000","583,000","301,891",삼성전자
2005.10.07,"581,000","5,000","578,000","588,000","576,000","513,223",삼성전자
2005.10.06,"586,000","15,000","595,000","595,000","585,000","422,333",삼성전자
2005.10.05,"601,000","1,000","604,000","614,000","598,000","446,328",삼성전자
2005.10.04,"602,000","14,000","590,000","607,000","590,000","544,049",삼성전자
2005.09.30,"588,000","2,000","594,000","600,000","588,000","458,085",삼성전자
2005.09.29,"590,000","8,000","594,000","599,000","590,000","394,362",삼성전자
2005.09.28,"598,000","5,000","590,000","600,000","587,000","270,129",삼성전자
2005.09.27,"593,000","4,000","598,000","599,000","590,000","318,206",삼성전자
2005.09.26,"597,000","12,000","586,000","600,000","586,000","437,917",삼성전자
2005.09.23,"585,000","15,000","592,000","599,000","583,000","373,549",삼성전자
2005.09.22,"600,000","1,000","593,000","600,000","592,000","320,007",삼성전자
2005.09.21,"601,000","8,000","596,000","606,000","595,000","381,782",삼성전자
2005.09.20,"593,000",0,"600,000","603,000","592,000","560,903",삼성전자
2005.09.16,"593,000","14,000","604,000","606,000","588,000","612,542",삼성전자
2005.09.15,"607,000","6,000","605,000","619,000","604,000","580,759",삼성전자
2005.09.14,"613,000","7,000","605,000","615,000","602,000","511,770",삼성전자
2005.09.13,"606,000","17,000","590,000","610,000","589,000","697,730",삼성전자
2005.09.12,"589,000",0,"594,000","600,000","589,000","401,478",삼성전자
2005.09.09,"589,000","2,000","585,000","591,000","583,000","262,111",삼성전자
2005.09.08,"587,000","8,000","585,000","593,000","580,000","692,548",삼성전자
2005.09.07,"579,000","10,000","576,000","582,000","576,000","351,354",삼성전자
2005.09.06,"569,000","8,000","563,000","576,000","563,000","381,016",삼성전자
2005.09.05,"561,000","7,000","558,000","563,000","555,000","218,480",삼성전자
2005.09.02,"554,000","5,000","549,000","557,000","548,000","243,894",삼성전자
2005.09.01,"549,000","5,000","549,000","552,000","547,000","239,426",삼성전자
2005.08.31,"544,000","3,000","534,000","546,000","534,000","244,132",삼성전자
2005.08.30,"541,000","1,000","544,000","548,000","533,000","298,314",삼성전자
2005.08.29,"540,000","9,000","542,000","542,000","536,000","365,599",삼성전자
2005.08.26,"549,000","3,000","552,000","556,000","549,000","378,335",삼성전자
2005.08.25,"552,000","4,000","553,000","555,000","544,000","487,216",삼성전자
2005.08.24,"556,000","6,000","562,000","563,000","549,000","479,797",삼성전자
2005.08.23,"562,000","1,000","564,000","569,000","560,000","375,451",삼성전자
2005.08.22,"563,000","10,000","553,000","570,000","553,000","391,070",삼성전자
2005.08.19,"553,000","2,000","555,000","556,000","549,000","418,721",삼성전자
2005.08.18,"555,000","17,000","572,000","573,000","553,000","670,314",삼성전자
2005.08.17,"572,000",0,"566,000","572,000","560,000","408,410",삼성전자
2005.08.16,"572,000","6,000","578,000","582,000","569,000","520,855",삼성전자
2005.08.12,"578,000","11,000","569,000","579,000","569,000","489,617",삼성전자
2005.08.11,"567,000","12,000","555,000","570,000","555,000","397,705",삼성전자
2005.08.10,"555,000","5,000","555,000","562,000","553,000","329,612",삼성전자
2005.08.09,"550,000","1,000","551,000","553,000","545,000","406,503",삼성전자
2005.08.08,"551,000","2,000","552,000","552,000","543,000","365,714",삼성전자
2005.08.05,"553,000","13,000","561,000","561,000","548,000","602,057",삼성전자
2005.08.04,"566,000","2,000","568,000","569,000","560,000","367,406",삼성전자
2005.08.03,"568,000",0,"575,000","577,000","568,000","472,771",삼성전자
2005.08.02,"568,000","1,000","570,000","571,000","562,000","285,080",삼성전자
2005.08.01,"569,000","4,000","566,000","569,000","561,000","329,422",삼성전자
2005.07.29,"565,000","5,000","566,000","566,000","560,000","357,510",삼성전자
2005.07.28,"560,000","9,000","552,000","566,000","552,000","473,196",삼성전자
2005.07.27,"551,000",0,"552,000","559,000","548,000","368,686",삼성전자
2005.07.26,"551,000","4,000","556,000","558,000","547,000","412,660",삼성전자
2005.07.25,"555,000","3,000","552,000","557,000","552,000","369,101",삼성전자
2005.07.22,"552,000","11,000","559,000","560,000","546,000","551,599",삼성전자
2005.07.21,"563,000","5,000","565,000","568,000","558,000","535,612",삼성전자
2005.07.20,"558,000","3,000","562,000","567,000","555,000","600,564",삼성전자
2005.07.19,"561,000","12,000","550,000","562,000","549,000","675,722",삼성전자
2005.07.18,"549,000","7,000","543,000","552,000","541,000","424,479",삼성전자
2005.07.15,"542,000","5,000","548,000","550,000","539,000","522,167",삼성전자
2005.07.14,"547,000",0,"549,000","551,000","547,000","577,773",삼성전자
2005.07.13,"547,000","6,000","543,000","547,000","539,000","509,310",삼성전자
2005.07.12,"541,000","8,000","540,000","548,000","537,000","936,718",삼성전자
2005.07.11,"533,000","17,000","525,000","535,000","525,000","691,762",삼성전자
2005.07.08,"516,000",0,"517,000","522,000","516,000","393,397",삼성전자
2005.07.07,"516,000","12,000","504,000","519,000","504,000","638,200",삼성전자
2005.07.06,"504,000","2,000","503,000","507,000","503,000","269,198",삼성전자
2005.07.05,"502,000","1,000","504,000","507,000","500,000","186,060",삼성전자
2005.07.04,"503,000","2,000","505,000","509,000","501,000","313,114",삼성전자
